Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Ambos sexos;18 Ceuta;Menores de 25 años;2018T2;16,30
Ambos sexos;18 Ceuta;Menores de 25 años;2018T1;9,83
Ambos sexos;18 Ceuta;Menores de 25 años;2017T4;15,21
Ambos sexos;18 Ceuta;Menores de 25 años;2017T3;9,29
Ambos sexos;18 Ceuta;Menores de 25 años;2017T2;14,88
Ambos sexos;18 Ceuta;Menores de 25 años;2017T1;11,84
Ambos sexos;18 Ceuta;Menores de 25 años;2016T4;12,35
Ambos sexos;18 Ceuta;Menores de 25 años;2016T3;12,04
Ambos sexos;18 Ceuta;Menores de 25 años;2016T2;10,46
Ambos sexos;18 Ceuta;Menores de 25 años;2016T1;10,63
Ambos sexos;18 Ceuta;25 y más años;2025T3;49,65
Ambos sexos;18 Ceuta;25 y más años;2025T2;54,20
Ambos sexos;18 Ceuta;25 y más años;2025T1;48,97
Ambos sexos;18 Ceuta;25 y más años;2024T4;52,25
Ambos sexos;18 Ceuta;25 y más años;2024T3;50,05
Ambos sexos;18 Ceuta;25 y más años;2024T2;50,54
Ambos sexos;18 Ceuta;25 y más años;2024T1;49,39
Ambos sexos;18 Ceuta;25 y más años;2023T4;46,26
Ambos sexos;18 Ceuta;25 y más años;2023T3;50,09
Ambos sexos;18 Ceuta;25 y más años;2023T2;48,98
Ambos sexos;18 Ceuta;25 y más años;2023T1;48,72
Ambos sexos;18 Ceuta;25 y más años;2022T4;45,46
Ambos sexos;18 Ceuta;25 y más años;2022T3;47,35
Ambos sexos;18 Ceuta;25 y más años;2022T2;49,86
Ambos sexos;18 Ceuta;25 y más años;2022T1;45,72
Ambos sexos;18 Ceuta;25 y más años;2021T4;43,18
Ambos sexos;18 Ceuta;25 y más años;2021T3;42,78
Ambos sexos;18 Ceuta;25 y más años;2021T2;46,87
Ambos sexos;18 Ceuta;25 y más años;2021T1;42,14
Ambos sexos;18 Ceuta;25 y más años;2020T4;46,87
Ambos sexos;18 Ceuta;25 y más años;2020T3;46,07
Ambos sexos;18 Ceuta;25 y más años;2020T2;49,50
Ambos sexos;18 Ceuta;25 y más años;2020T1;50,15
Ambos sexos;18 Ceuta;25 y más años;2019T4;46,98
Ambos sexos;18 Ceuta;25 y más años;2019T3;46,22
Ambos sexos;18 Ceuta;25 y más años;2019T2;48,11
Ambos sexos;18 Ceuta;25 y más años;2019T1;49,25
Ambos sexos;18 Ceuta;25 y más años;2018T4;46,99
Ambos sexos;18 Ceuta;25 y más años;2018T3;47,01
Ambos sexos;18 Ceuta;25 y más años;2018T2;47,98
Ambos sexos;18 Ceuta;25 y más años;2018T1;44,85
Ambos sexos;18 Ceuta;25 y más años;2017T4;46,10
Ambos sexos;18 Ceuta;25 y más años;2017T3;47,42
Ambos sexos;18 Ceuta;25 y más años;2017T2;48,67
Ambos sexos;18 Ceuta;25 y más años;2017T1;49,20
Ambos sexos;18 Ceuta;25 y más años;2016T4;48,05
Ambos sexos;18 Ceuta;25 y más años;2016T3;47,62
Ambos sexos;18 Ceuta;25 y más años;2016T2;48,48
Ambos sexos;18 Ceuta;25 y más años;2016T1;48,81
Ambos sexos;19 Melilla;Total;2025T3;41,39
Ambos sexos;19 Melilla;Total;2025T2;39,43
Ambos sexos;19 Melilla;Total;2025T1;43,37
Ambos sexos;19 Melilla;Total;2024T4;43,02
Ambos sexos;19 Melilla;Total;2024T3;44,78
Ambos sexos;19 Melilla;Total;2024T2;40,72
Ambos sexos;19 Melilla;Total;2024T1;40,24
Ambos sexos;19 Melilla;Total;2023T4;39,65
Ambos sexos;19 Melilla;Total;2023T3;43,19
Ambos sexos;19 Melilla;Total;2023T2;42,51
Ambos sexos;19 Melilla;Total;2023T1;37,84
Ambos sexos;19 Melilla;Total;2022T4;40,78
Ambos sexos;19 Melilla;Total;2022T3;44,61
Ambos sexos;19 Melilla;Total;2022T2;43,49
Ambos sexos;19 Melilla;Total;2022T1;44,57
Ambos sexos;19 Melilla;Total;2021T4;45,47
Ambos sexos;19 Melilla;Total;2021T3;45,56
Ambos sexos;19 Melilla;Total;2021T2;45,44
Ambos sexos;19 Melilla;Total;2021T1;45,37
Ambos sexos;19 Melilla;Total;2020T4;49,93
Ambos sexos;19 Melilla;Total;2020T3;48,55
Ambos sexos;19 Melilla;Total;2020T2;46,86
Ambos sexos;19 Melilla;Total;2020T1;44,83
Ambos sexos;19 Melilla;Total;2019T4;42,51
Ambos sexos;19 Melilla;Total;2019T3;41,48
Ambos sexos;19 Melilla;Total;2019T2;45,79
Ambos sexos;19 Melilla;Total;2019T1;46,91
Ambos sexos;19 Melilla;Total;2018T4;47,23
Ambos sexos;19 Melilla;Total;2018T3;48,98
Ambos sexos;19 Melilla;Total;2018T2;46,01
Ambos sexos;19 Melilla;Total;2018T1;44,32
Ambos sexos;19 Melilla;Total;2017T4;45,77
Ambos sexos;19 Melilla;Total;2017T3;44,32
Ambos sexos;19 Melilla;Total;2017T2;42,04
Ambos sexos;19 Melilla;Total;2017T1;40,86
Ambos sexos;19 Melilla;Total;2016T4;43,46
Ambos sexos;19 Melilla;Total;2016T3;41,07
Ambos sexos;19 Melilla;Total;2016T2;38,29
Ambos sexos;19 Melilla;Total;2016T1;39,35
Ambos sexos;19 Melilla;Menores de 25 años;2025T3;8,59
Ambos sexos;19 Melilla;Menores de 25 años;2025T2;5,98
Ambos sexos;19 Melilla;Menores de 25 años;2025T1;10,99
Ambos sexos;19 Melilla;Menores de 25 años;2024T4;13,08
Ambos sexos;19 Melilla;Menores de 25 años;2024T3;21,48
Ambos sexos;19 Melilla;Menores de 25 años;2024T2;6,76
Ambos sexos;19 Melilla;Menores de 25 años;2024T1;12,02
Ambos sexos;19 Melilla;Menores de 25 años;2023T4;14,66
Ambos sexos;19 Melilla;Menores de 25 años;2023T3;21,50
Ambos sexos;19 Melilla;Menores de 25 años;2023T2;17,93
Ambos sexos;19 Melilla;Menores de 25 años;2023T1;17,96
Ambos sexos;19 Melilla;Menores de 25 años;2022T4;10,42
Ambos sexos;19 Melilla;Menores de 25 años;2022T3;16,39
Ambos sexos;19 Melilla;Menores de 25 años;2022T2;13,42
Ambos sexos;19 Melilla;Menores de 25 años;2022T1;9,11
Ambos sexos;19 Melilla;Menores de 25 años;2021T4;8,77
Ambos sexos;19 Melilla;Menores de 25 años;2021T3;10,80
Ambos sexos;19 Melilla;Menores de 25 años;2021T2;10,25
Ambos sexos;19 Melilla;Menores de 25 años;2021T1;13,95
Ambos sexos;19 Melilla;Menores de 25 años;2020T4;9,87
Ambos sexos;19 Melilla;Menores de 25 años;2020T3;10,33
Ambos sexos;19 Melilla;Menores de 25 años;2020T2;8,86
Ambos sexos;19 Melilla;Menores de 25 años;2020T1;8,74
Ambos sexos;19 Melilla;Menores de 25 años;2019T4;13,46
Ambos sexos;19 Melilla;Menores de 25 años;2019T3;10,79
Ambos sexos;19 Melilla;Menores de 25 años;2019T2;9,06
Ambos sexos;19 Melilla;Menores de 25 años;2019T1;12,34
Ambos sexos;19 Melilla;Menores de 25 años;2018T4;13,81
Ambos sexos;19 Melilla;Menores de 25 años;2018T3;15,37
Ambos sexos;19 Melilla;Menores de 25 años;2018T2;9,26
Ambos sexos;19 Melilla;Menores de 25 años;2018T1;7,05
Ambos sexos;19 Melilla;Menores de 25 años;2017T4;9,85
Ambos sexos;19 Melilla;Menores de 25 años;2017T3;12,43
Ambos sexos;19 Melilla;Menores de 25 años;2017T2;10,36
Ambos sexos;19 Melilla;Menores de 25 años;2017T1;12,20
Ambos sexos;19 Melilla;Menores de 25 años;2016T4;10,20
Ambos sexos;19 Melilla;Menores de 25 años;2016T3;13,86
Ambos sexos;19 Melilla;Menores de 25 años;2016T2;9,74
Ambos sexos;19 Melilla;Menores de 25 años;2016T1;9,62
Ambos sexos;19 Melilla;25 y más años;2025T3;47,69
Ambos sexos;19 Melilla;25 y más años;2025T2;45,21
Ambos sexos;19 Melilla;25 y más años;2025T1;49,75
Ambos sexos;19 Melilla;25 y más años;2024T4;48,21
Ambos sexos;19 Melilla;25 y más años;2024T3;48,74
Ambos sexos;19 Melilla;25 y más años;2024T2;46,74
Ambos sexos;19 Melilla;25 y más años;2024T1;45,26
Ambos sexos;19 Melilla;25 y más años;2023T4;44,17
Ambos sexos;19 Melilla;25 y más años;2023T3;46,85
Ambos sexos;19 Melilla;25 y más años;2023T2;47,18
Ambos sexos;19 Melilla;25 y más años;2023T1;42,01
Ambos sexos;19 Melilla;25 y más años;2022T4;46,62
Ambos sexos;19 Melilla;25 y más años;2022T3;49,92
Ambos sexos;19 Melilla;25 y más años;2022T2;49,29
Ambos sexos;19 Melilla;25 y más años;2022T1;51,53
Ambos sexos;19 Melilla;25 y más años;2021T4;53,04
Ambos sexos;19 Melilla;25 y más años;2021T3;51,76
Ambos sexos;19 Melilla;25 y más años;2021T2;52,59
Ambos sexos;19 Melilla;25 y más años;2021T1;52,08
Ambos sexos;19 Melilla;25 y más años;2020T4;56,93
Ambos sexos;19 Melilla;25 y más años;2020T3;55,82
Ambos sexos;19 Melilla;25 y más años;2020T2;54,72
Ambos sexos;19 Melilla;25 y más años;2020T1;51,92
Ambos sexos;19 Melilla;25 y más años;2019T4;48,47
Ambos sexos;19 Melilla;25 y más años;2019T3;47,59
Ambos sexos;19 Melilla;25 y más años;2019T2;53,25
Ambos sexos;19 Melilla;25 y más años;2019T1;53,45
Ambos sexos;19 Melilla;25 y más años;2018T4;53,35
Ambos sexos;19 Melilla;25 y más años;2018T3;55,05
Ambos sexos;19 Melilla;25 y más años;2018T2;53,57
Ambos sexos;19 Melilla;25 y más años;2018T1;52,90
Ambos sexos;19 Melilla;25 y más años;2017T4;53,80
Ambos sexos;19 Melilla;25 y más años;2017T3;51,80
Ambos sexos;19 Melilla;25 y más años;2017T2;48,72
Ambos sexos;19 Melilla;25 y más años;2017T1;47,03
Ambos sexos;19 Melilla;25 y más años;2016T4;50,10
Ambos sexos;19 Melilla;25 y más años;2016T3;46,79
Ambos sexos;19 Melilla;25 y más años;2016T2;44,46
Ambos sexos;19 Melilla;25 y más años;2016T1;45,36
Hombres;Total Nacional;Total;2025T3;58,38
Hombres;Total Nacional;Total;2025T2;58,05
Hombres;Total Nacional;Total;2025T1;56,93
Hombres;Total Nacional;Total;2024T4;57,60
Hombres;Total Nacional;Total;2024T3;57,84
Hombres;Total Nacional;Total;2024T2;57,46
Hombres;Total Nacional;Total;2024T1;56,71
Hombres;Total Nacional;Total;2023T4;57,14
Hombres;Total Nacional;Total;2023T3;57,89
Hombres;Total Nacional;Total;2023T2;57,49
Hombres;Total Nacional;Total;2023T1;55,98
Hombres;Total Nacional;Total;2022T4;56,42
Hombres;Total Nacional;Total;2022T3;57,44
Hombres;Total Nacional;Total;2022T2;56,80
Hombres;Total Nacional;Total;2022T1;55,93
Hombres;Total Nacional;Total;2021T4;56,18
Hombres;Total Nacional;Total;2021T3;55,98
Hombres;Total Nacional;Total;2021T2;55,06
Hombres;Total Nacional;Total;2021T1;53,93
Hombres;Total Nacional;Total;2020T4;54,33
Hombres;Total Nacional;Total;2020T3;54,31
Hombres;Total Nacional;Total;2020T2;52,68
Hombres;Total Nacional;Total;2020T1;55,49
Hombres;Total Nacional;Total;2019T4;56,38
Hombres;Total Nacional;Total;2019T3;56,61
Hombres;Total Nacional;Total;2019T2;56,38
Hombres;Total Nacional;Total;2019T1;55,73
Hombres;Total Nacional;Total;2018T4;56,15
Hombres;Total Nacional;Total;2018T3;56,35
Hombres;Total Nacional;Total;2018T2;55,75
Hombres;Total Nacional;Total;2018T1;54,53
Hombres;Total Nacional;Total;2017T4;54,91
Hombres;Total Nacional;Total;2017T3;55,41
Hombres;Total Nacional;Total;2017T2;54,58
Hombres;Total Nacional;Total;2017T1;53,49
Hombres;Total Nacional;Total;2016T4;53,64
Hombres;Total Nacional;Total;2016T3;53,91
Hombres;Total Nacional;Total;2016T2;53,20
Hombres;Total Nacional;Total;2016T1;52,55
Hombres;Total Nacional;Menores de 25 años;2025T3;32,10
Hombres;Total Nacional;Menores de 25 años;2025T2;30,57
Hombres;Total Nacional;Menores de 25 años;2025T1;27,99
Hombres;Total Nacional;Menores de 25 años;2024T4;29,74
Hombres;Total Nacional;Menores de 25 años;2024T3;32,34
Hombres;Total Nacional;Menores de 25 años;2024T2;29,79
Hombres;Total Nacional;Menores de 25 años;2024T1;27,54
Hombres;Total Nacional;Menores de 25 años;2023T4;27,27
Hombres;Total Nacional;Menores de 25 años;2023T3;30,70
Hombres;Total Nacional;Menores de 25 años;2023T2;28,49
Hombres;Total Nacional;Menores de 25 años;2023T1;25,70
Hombres;Total Nacional;Menores de 25 años;2022T4;26,61
Hombres;Total Nacional;Menores de 25 años;2022T3;29,83
Hombres;Total Nacional;Menores de 25 años;2022T2;28,10
Hombres;Total Nacional;Menores de 25 años;2022T1;25,67
Hombres;Total Nacional;Menores de 25 años;2021T4;24,63
Hombres;Total Nacional;Menores de 25 años;2021T3;28,02
Hombres;Total Nacional;Menores de 25 años;2021T2;23,73
Hombres;Total Nacional;Menores de 25 años;2021T1;21,64
Hombres;Total Nacional;Menores de 25 años;2020T4;21,55
Hombres;Total Nacional;Menores de 25 años;2020T3;23,55
Hombres;Total Nacional;Menores de 25 años;2020T2;20,30
Hombres;Total Nacional;Menores de 25 años;2020T1;25,33
Hombres;Total Nacional;Menores de 25 años;2019T4;27,40
Hombres;Total Nacional;Menores de 25 años;2019T3;29,68
Hombres;Total Nacional;Menores de 25 años;2019T2;26,79
Hombres;Total Nacional;Menores de 25 años;2019T1;24,66
Hombres;Total Nacional;Menores de 25 años;2018T4;25,47
Hombres;Total Nacional;Menores de 25 años;2018T3;27,63
Hombres;Total Nacional;Menores de 25 años;2018T2;25,40
Hombres;Total Nacional;Menores de 25 años;2018T1;23,18
Hombres;Total Nacional;Menores de 25 años;2017T4;23,82
Hombres;Total Nacional;Menores de 25 años;2017T3;26,67
Hombres;Total Nacional;Menores de 25 años;2017T2;22,96
Hombres;Total Nacional;Menores de 25 años;2017T1;21,62
Hombres;Total Nacional;Menores de 25 años;2016T4;21,66
Hombres;Total Nacional;Menores de 25 años;2016T3;23,32
Hombres;Total Nacional;Menores de 25 años;2016T2;21,39
Hombres;Total Nacional;Menores de 25 años;2016T1;20,80
Hombres;Total Nacional;25 y más años;2025T3;62,03
Hombres;Total Nacional;25 y más años;2025T2;61,87
Hombres;Total Nacional;25 y más años;2025T1;60,95
Hombres;Total Nacional;25 y más años;2024T4;61,45
Hombres;Total Nacional;25 y más años;2024T3;61,36
Hombres;Total Nacional;25 y más años;2024T2;61,28
Hombres;Total Nacional;25 y más años;2024T1;60,69
Hombres;Total Nacional;25 y más años;2023T4;61,19
Hombres;Total Nacional;25 y más años;2023T3;61,52
Hombres;Total Nacional;25 y más años;2023T2;61,35
Hombres;Total Nacional;25 y más años;2023T1;60,02
Hombres;Total Nacional;25 y más años;2022T4;60,37
Hombres;Total Nacional;25 y más años;2022T3;61,07
Hombres;Total Nacional;25 y más años;2022T2;60,56
Hombres;Total Nacional;25 y más años;2022T1;59,84
Hombres;Total Nacional;25 y más años;2021T4;60,24
Hombres;Total Nacional;25 y más años;2021T3;59,56
Hombres;Total Nacional;25 y más años;2021T2;59,07
Hombres;Total Nacional;25 y más años;2021T1;58,03
Hombres;Total Nacional;25 y más años;2020T4;58,58
Hombres;Total Nacional;25 y más años;2020T3;58,28
Hombres;Total Nacional;25 y más años;2020T2;56,85
Hombres;Total Nacional;25 y más años;2020T1;59,35
Hombres;Total Nacional;25 y más años;2019T4;60,07
Hombres;Total Nacional;25 y más años;2019T3;60,02
Hombres;Total Nacional;25 y más años;2019T2;60,11
Hombres;Total Nacional;25 y más años;2019T1;59,63
Hombres;Total Nacional;25 y más años;2018T4;59,98
Hombres;Total Nacional;25 y más años;2018T3;59,92
Hombres;Total Nacional;25 y más años;2018T2;59,51
Hombres;Total Nacional;25 y más años;2018T1;58,40
Hombres;Total Nacional;25 y más años;2017T4;58,73
Hombres;Total Nacional;25 y más años;2017T3;58,94
Hombres;Total Nacional;25 y más años;2017T2;58,46
Hombres;Total Nacional;25 y más años;2017T1;57,39
Hombres;Total Nacional;25 y más años;2016T4;57,54
Hombres;Total Nacional;25 y más años;2016T3;57,64
Hombres;Total Nacional;25 y más años;2016T2;57,09
Hombres;Total Nacional;25 y más años;2016T1;56,44
Hombres;01 Andalucía;Total;2025T3;55,82
Hombres;01 Andalucía;Total;2025T2;54,55
Hombres;01 Andalucía;Total;2025T1;53,95
Hombres;01 Andalucía;Total;2024T4;54,27
Hombres;01 Andalucía;Total;2024T3;54,68
Hombres;01 Andalucía;Total;2024T2;54,10
Hombres;01 Andalucía;Total;2024T1;52,93
Hombres;01 Andalucía;Total;2023T4;53,19
Hombres;01 Andalucía;Total;2023T3;53,01
Hombres;01 Andalucía;Total;2023T2;53,15
Hombres;01 Andalucía;Total;2023T1;52,66
Hombres;01 Andalucía;Total;2022T4;51,90
Hombres;01 Andalucía;Total;2022T3;53,24
Hombres;01 Andalucía;Total;2022T2;52,89
Hombres;01 Andalucía;Total;2022T1;52,25
Hombres;01 Andalucía;Total;2021T4;52,61
Hombres;01 Andalucía;Total;2021T3;51,44
Hombres;01 Andalucía;Total;2021T2;51,91
Hombres;01 Andalucía;Total;2021T1;50,65
Hombres;01 Andalucía;Total;2020T4;51,40
Hombres;01 Andalucía;Total;2020T3;50,35
Hombres;01 Andalucía;Total;2020T2;49,09
Hombres;01 Andalucía;Total;2020T1;51,82
Hombres;01 Andalucía;Total;2019T4;52,02
Hombres;01 Andalucía;Total;2019T3;51,99
Hombres;01 Andalucía;Total;2019T2;52,39
Hombres;01 Andalucía;Total;2019T1;52,08
Hombres;01 Andalucía;Total;2018T4;52,50
Hombres;01 Andalucía;Total;2018T3;51,58
Hombres;01 Andalucía;Total;2018T2;51,05
Hombres;01 Andalucía;Total;2018T1;50,16
Hombres;01 Andalucía;Total;2017T4;50,12
Hombres;01 Andalucía;Total;2017T3;49,89
Hombres;01 Andalucía;Total;2017T2;49,41
Hombres;01 Andalucía;Total;2017T1;49,03
Hombres;01 Andalucía;Total;2016T4;48,00
Hombres;01 Andalucía;Total;2016T3;47,94
Hombres;01 Andalucía;Total;2016T2;47,40
Hombres;01 Andalucía;Total;2016T1;47,47
Hombres;01 Andalucía;Menores de 25 años;2025T3;26,84
Hombres;01 Andalucía;Menores de 25 años;2025T2;22,07
Hombres;01 Andalucía;Menores de 25 años;2025T1;22,42
Hombres;01 Andalucía;Menores de 25 años;2024T4;22,47
Hombres;01 Andalucía;Menores de 25 años;2024T3;26,94
Hombres;01 Andalucía;Menores de 25 años;2024T2;23,44
Hombres;01 Andalucía;Menores de 25 años;2024T1;20,79
Hombres;01 Andalucía;Menores de 25 años;2023T4;20,61
Hombres;01 Andalucía;Menores de 25 años;2023T3;23,07
Hombres;01 Andalucía;Menores de 25 años;2023T2;23,31
Hombres;01 Andalucía;Menores de 25 años;2023T1;20,05
Hombres;01 Andalucía;Menores de 25 años;2022T4;22,42
Hombres;01 Andalucía;Menores de 25 años;2022T3;25,90
Hombres;01 Andalucía;Menores de 25 años;2022T2;23,57
Hombres;01 Andalucía;Menores de 25 años;2022T1;21,81
Hombres;01 Andalucía;Menores de 25 años;2021T4;21,78
Hombres;01 Andalucía;Menores de 25 años;2021T3;24,47
Hombres;01 Andalucía;Menores de 25 años;2021T2;21,36
Hombres;01 Andalucía;Menores de 25 años;2021T1;17,03
Hombres;01 Andalucía;Menores de 25 años;2020T4;17,03
Hombres;01 Andalucía;Menores de 25 años;2020T3;18,13
Hombres;01 Andalucía;Menores de 25 años;2020T2;15,49
Hombres;01 Andalucía;Menores de 25 años;2020T1;20,65
Hombres;01 Andalucía;Menores de 25 años;2019T4;22,11
Hombres;01 Andalucía;Menores de 25 años;2019T3;24,96
Hombres;01 Andalucía;Menores de 25 años;2019T2;23,51
Hombres;01 Andalucía;Menores de 25 años;2019T1;22,78
Hombres;01 Andalucía;Menores de 25 años;2018T4;20,69
Hombres;01 Andalucía;Menores de 25 años;2018T3;21,56
Hombres;01 Andalucía;Menores de 25 años;2018T2;19,48
Hombres;01 Andalucía;Menores de 25 años;2018T1;18,27
Hombres;01 Andalucía;Menores de 25 años;2017T4;19,02
Hombres;01 Andalucía;Menores de 25 años;2017T3;22,09
Hombres;01 Andalucía;Menores de 25 años;2017T2;19,59
Hombres;01 Andalucía;Menores de 25 años;2017T1;17,70
Hombres;01 Andalucía;Menores de 25 años;2016T4;16,04
Hombres;01 Andalucía;Menores de 25 años;2016T3;17,00
Hombres;01 Andalucía;Menores de 25 años;2016T2;16,16
Hombres;01 Andalucía;Menores de 25 años;2016T1;16,31
Hombres;01 Andalucía;25 y más años;2025T3;60,05
Hombres;01 Andalucía;25 y más años;2025T2;59,28
Hombres;01 Andalucía;25 y más años;2025T1;58,60
Hombres;01 Andalucía;25 y más años;2024T4;58,90
Hombres;01 Andalucía;25 y más años;2024T3;58,86
Hombres;01 Andalucía;25 y más años;2024T2;58,60
Hombres;01 Andalucía;25 y más años;2024T1;57,59
Hombres;01 Andalucía;25 y más años;2023T4;57,87
Hombres;01 Andalucía;25 y más años;2023T3;57,26
Hombres;01 Andalucía;25 y más años;2023T2;57,40
Hombres;01 Andalucía;25 y más años;2023T1;57,32
Hombres;01 Andalucía;25 y más años;2022T4;56,11
Hombres;01 Andalucía;25 y más años;2022T3;57,11
Hombres;01 Andalucía;25 y más años;2022T2;57,05
Hombres;01 Andalucía;25 y más años;2022T1;56,52
Hombres;01 Andalucía;25 y más años;2021T4;56,93
Hombres;01 Andalucía;25 y más años;2021T3;55,17
Hombres;01 Andalucía;25 y más años;2021T2;56,09
Hombres;01 Andalucía;25 y más años;2021T1;55,19
Hombres;01 Andalucía;25 y más años;2020T4;56,21
Hombres;01 Andalucía;25 y más años;2020T3;54,85
Hombres;01 Andalucía;25 y más años;2020T2;53,77
Hombres;01 Andalucía;25 y más años;2020T1;56,14
Hombres;01 Andalucía;25 y más años;2019T4;56,16
Hombres;01 Andalucía;25 y más años;2019T3;55,72
Hombres;01 Andalucía;25 y más años;2019T2;56,37
Hombres;01 Andalucía;25 y más años;2019T1;56,12
Hombres;01 Andalucía;25 y más años;2018T4;56,87
Hombres;01 Andalucía;25 y más años;2018T3;55,71
Hombres;01 Andalucía;25 y más años;2018T2;55,40
Hombres;01 Andalucía;25 y más años;2018T1;54,56
Hombres;01 Andalucía;25 y más años;2017T4;54,40
Hombres;01 Andalucía;25 y más años;2017T3;53,72
Hombres;01 Andalucía;25 y más años;2017T2;53,53
Hombres;01 Andalucía;25 y más años;2017T1;53,37
Hombres;01 Andalucía;25 y más años;2016T4;52,44
Hombres;01 Andalucía;25 y más años;2016T3;52,25
Hombres;01 Andalucía;25 y más años;2016T2;51,77
Hombres;01 Andalucía;25 y más años;2016T1;51,84
Hombres;02 Aragón;Total;2025T3;58,71
Hombres;02 Aragón;Total;2025T2;59,79
Hombres;02 Aragón;Total;2025T1;60,19
Hombres;02 Aragón;Total;2024T4;59,34
Hombres;02 Aragón;Total;2024T3;59,27
Hombres;02 Aragón;Total;2024T2;59,62
Hombres;02 Aragón;Total;2024T1;60,16
Hombres;02 Aragón;Total;2023T4;59,38
Hombres;02 Aragón;Total;2023T3;59,15
Hombres;02 Aragón;Total;2023T2;60,23
Hombres;02 Aragón;Total;2023T1;58,50
Hombres;02 Aragón;Total;2022T4;59,12
Hombres;02 Aragón;Total;2022T3;59,45
Hombres;02 Aragón;Total;2022T2;58,79
Hombres;02 Aragón;Total;2022T1;58,53
Hombres;02 Aragón;Total;2021T4;58,05
Hombres;02 Aragón;Total;2021T3;59,12
Hombres;02 Aragón;Total;2021T2;58,00
Hombres;02 Aragón;Total;2021T1;57,00
Hombres;02 Aragón;Total;2020T4;57,09
Hombres;02 Aragón;Total;2020T3;56,73
Hombres;02 Aragón;Total;2020T2;56,46
Hombres;02 Aragón;Total;2020T1;57,71
Hombres;02 Aragón;Total;2019T4;59,50
Hombres;02 Aragón;Total;2019T3;60,50
Hombres;02 Aragón;Total;2019T2;59,63
Hombres;02 Aragón;Total;2019T1;59,16
Hombres;02 Aragón;Total;2018T4;58,58
Hombres;02 Aragón;Total;2018T3;59,49
Hombres;02 Aragón;Total;2018T2;58,65
Hombres;02 Aragón;Total;2018T1;57,36
Hombres;02 Aragón;Total;2017T4;58,71
Hombres;02 Aragón;Total;2017T3;59,31
Hombres;02 Aragón;Total;2017T2;59,40
Hombres;02 Aragón;Total;2017T1;57,57
Hombres;02 Aragón;Total;2016T4;57,85
Hombres;02 Aragón;Total;2016T3;57,54
Hombres;02 Aragón;Total;2016T2;56,71
Hombres;02 Aragón;Total;2016T1;57,02
Hombres;02 Aragón;Menores de 25 años;2025T3;31,49
Hombres;02 Aragón;Menores de 25 años;2025T2;34,25
Hombres;02 Aragón;Menores de 25 años;2025T1;33,77
Hombres;02 Aragón;Menores de 25 años;2024T4;36,60
Hombres;02 Aragón;Menores de 25 años;2024T3;35,57
